wk_file,wk_rank,wr_file,wr_rank,bk_file,bk_rank,target_raw,target_depth,target_bucket,bk_edge_dist,bk_corner_dist,bk_center_dist,wk_bk_chebyshev,wr_bk_manhattan,wk_wr_chebyshev,wk_bk_euclidean,wr_bk_euclidean,wr_bk_aligned,wk_support_close,bk_on_edge,bk_in_corner,wk_square,wr_square,bk_square,position_id,active_color,fullmove_number,fen
3,2,2,3,4,8,thirteen,13,win_10_plus,0,3,3,6,7,1,6.082762530298219,5.385164807134504,0,0,1,0,c2,b3,d8,18578,w,1,3k4/8/8/8/8/1R6/2K5/8 w - - 0 1
3,2,2,3,5,7,thirteen,13,win_10_plus,1,3,2,5,7,1,5.385164807134504,5.0,0,0,0,0,c2,b3,e7,18579,w,1,8/4k3/8/8/8/1R6/2K5/8 w - - 0 1
3,2,2,3,5,8,thirteen,13,win_10_plus,0,3,3,6,8,1,6.324555320336759,5.830951894845301,0,0,1,0,c2,b3,e8,18580,w,1,4k3/8/8/8/8/1R6/2K5/8 w - - 0 1
3,2,2,3,6,6,thirteen,13,win_10_plus,2,2,1,4,7,1,5.0,5.0,0,0,0,0,c2,b3,f6,18581,w,1,8/8/5k2/8/8/1R6/2K5/8 w - - 0 1
3,2,2,3,6,7,thirteen,13,win_10_plus,1,2,2,5,8,1,5.830951894845301,5.656854249492381,0,0,0,0,c2,b3,f7,18582,w,1,8/5k2/8/8/8/1R6/2K5/8 w - - 0 1
3,2,2,3,6,8,thirteen,13,win_10_plus,0,2,3,6,9,1,6.708203932499369,6.4031242374328485,0,0,1,0,c2,b3,f8,18583,w,1,5k2/8/8/8/8/1R6/2K5/8 w - - 0 1
3,2,2,3,7,4,thirteen,13,win_10_plus,1,3,2,4,6,1,4.47213595499958,5.0990195135927845,0,0,0,0,c2,b3,g4,18584,w,1,8/8/8/8/6k1/1R6/2K5/8 w - - 0 1
3,2,2,3,7,5,thirteen,13,win_10_plus,1,3,2,4,7,1,5.0,5.385164807134504,0,0,0,0,c2,b3,g5,18585,w,1,8/8/8/6k1/8/1R6/2K5/8 w - - 0 1
3,2,2,3,7,6,thirteen,13,win_10_plus,1,2,2,4,8,1,5.656854249492381,5.830951894845301,0,0,0,0,c2,b3,g6,18586,w,1,8/8/6k1/8/8/1R6/2K5/8 w - - 0 1
3,2,2,3,7,7,thirteen,13,win_10_plus,1,1,2,5,9,1,6.4031242374328485,6.4031242374328485,0,0,0,0,c2,b3,g7,18587,w,1,8/6k1/8/8/8/1R6/2K5/8 w - - 0 1
3,2,2,3,7,8,thirteen,13,win_10_plus,0,1,3,6,10,1,7.211102550927978,7.0710678118654755,0,0,1,0,c2,b3,g8,18588,w,1,6k1/8/8/8/8/1R6/2K5/8 w - - 0 1
3,2,2,3,8,4,thirteen,13,win_10_plus,0,3,3,5,7,1,5.385164807134504,6.082762530298219,0,0,1,0,c2,b3,h4,18589,w,1,8/8/8/8/7k/1R6/2K5/8 w - - 0 1
3,2,2,3,8,5,thirteen,13,win_10_plus,0,3,3,5,8,1,5.830951894845301,6.324555320336759,0,0,1,0,c2,b3,h5,18590,w,1,8/8/8/7k/8/1R6/2K5/8 w - - 0 1
3,2,2,3,8,6,thirteen,13,win_10_plus,0,2,3,5,9,1,6.4031242374328485,6.708203932499369,0,0,1,0,c2,b3,h6,18591,w,1,8/8/7k/8/8/1R6/2K5/8 w - - 0 1
3,2,2,4,2,6,thirteen,13,win_10_plus,1,2,2,4,2,2,4.123105625617661,2.0,1,0,0,0,c2,b4,b6,18592,w,1,8/8/1k6/8/1R6/8/2K5/8 w - - 0 1
3,2,2,4,3,6,thirteen,13,win_10_plus,2,2,1,4,3,2,4.0,2.23606797749979,0,0,0,0,c2,b4,c6,18593,w,1,8/8/2k5/8/1R6/8/2K5/8 w - - 0 1
3,2,2,4,3,7,thirteen,13,win_10_plus,1,2,2,5,4,2,5.0,3.1622776601683795,0,0,0,0,c2,b4,c7,18594,w,1,8/2k5/8/8/1R6/8/2K5/8 w - - 0 1
3,2,2,4,3,8,thirteen,13,win_10_plus,0,2,3,6,5,2,6.0,4.123105625617661,0,0,1,0,c2,b4,c8,18595,w,1,2k5/8/8/8/1R6/8/2K5/8 w - - 0 1
3,2,2,4,4,4,thirteen,13,win_10_plus,3,3,0,2,2,2,2.23606797749979,2.0,1,1,0,0,c2,b4,d4,18596,w,1,8/8/8/8/1R1k4/8/2K5/8 w - - 0 1
3,2,2,4,4,5,thirteen,13,win_10_plus,3,3,0,3,3,2,3.1622776601683795,2.23606797749979,0,0,0,0,c2,b4,d5,18597,w,1,8/8/8/3k4/1R6/8/2K5/8 w - - 0 1
3,2,2,4,4,6,thirteen,13,win_10_plus,2,3,1,4,4,2,4.123105625617661,2.8284271247461903,0,0,0,0,c2,b4,d6,18598,w,1,8/8/3k4/8/1R6/8/2K5/8 w - - 0 1
3,2,2,4,4,7,thirteen,13,win_10_plus,1,3,2,5,5,2,5.0990195135927845,3.605551275463989,0,0,0,0,c2,b4,d7,18599,w,1,8/3k4/8/8/1R6/8/2K5/8 w - - 0 1
3,2,2,4,4,8,thirteen,13,win_10_plus,0,3,3,6,6,2,6.082762530298219,4.47213595499958,0,0,1,0,c2,b4,d8,18600,w,1,3k4/8/8/8/1R6/8/2K5/8 w - - 0 1
3,2,2,4,5,4,thirteen,13,win_10_plus,3,3,0,2,3,2,2.8284271247461903,3.0,1,1,0,0,c2,b4,e4,18601,w,1,8/8/8/8/1R2k3/8/2K5/8 w - - 0 1
3,2,2,4,5,5,thirteen,13,win_10_plus,3,3,0,3,4,2,3.605551275463989,3.1622776601683795,0,0,0,0,c2,b4,e5,18602,w,1,8/8/8/4k3/1R6/8/2K5/8 w - - 0 1
3,2,2,4,5,6,thirteen,13,win_10_plus,2,3,1,4,5,2,4.47213595499958,3.605551275463989,0,0,0,0,c2,b4,e6,18603,w,1,8/8/4k3/8/1R6/8/2K5/8 w - - 0 1
3,2,2,4,5,7,thirteen,13,win_10_plus,1,3,2,5,6,2,5.385164807134504,4.242640687119285,0,0,0,0,c2,b4,e7,18604,w,1,8/4k3/8/8/1R6/8/2K5/8 w - - 0 1
3,2,2,4,5,8,thirteen,13,win_10_plus,0,3,3,6,7,2,6.324555320336759,5.0,0,0,1,0,c2,b4,e8,18605,w,1,4k3/8/8/8/1R6/8/2K5/8 w - - 0 1
3,2,2,4,6,4,thirteen,13,win_10_plus,2,3,1,3,4,2,3.605551275463989,4.0,1,0,0,0,c2,b4,f4,18606,w,1,8/8/8/8/1R3k2/8/2K5/8 w - - 0 1
3,2,2,4,6,5,thirteen,13,win_10_plus,2,3,1,3,5,2,4.242640687119285,4.123105625617661,0,0,0,0,c2,b4,f5,18607,w,1,8/8/8/5k2/1R6/8/2K5/8 w - - 0 1
3,2,2,4,6,6,thirteen,13,win_10_plus,2,2,1,4,6,2,5.0,4.47213595499958,0,0,0,0,c2,b4,f6,18608,w,1,8/8/5k2/8/1R6/8/2K5/8 w - - 0 1
3,2,2,4,6,7,thirteen,13,win_10_plus,1,2,2,5,7,2,5.830951894845301,5.0,0,0,0,0,c2,b4,f7,18609,w,1,8/5k2/8/8/1R6/8/2K5/8 w - - 0 1
3,2,2,4,6,8,thirteen,13,win_10_plus,0,2,3,6,8,2,6.708203932499369,5.656854249492381,0,0,1,0,c2,b4,f8,18610,w,1,5k2/8/8/8/1R6/8/2K5/8 w - - 0 1
3,2,2,4,7,4,thirteen,13,win_10_plus,1,3,2,4,5,2,4.47213595499958,5.0,1,0,0,0,c2,b4,g4,18611,w,1,8/8/8/8/1R4k1/8/2K5/8 w - - 0 1
3,2,2,4,7,5,thirteen,13,win_10_plus,1,3,2,4,6,2,5.0,5.0990195135927845,0,0,0,0,c2,b4,g5,18612,w,1,8/8/8/6k1/1R6/8/2K5/8 w - - 0 1
3,2,2,4,7,6,thirteen,13,win_10_plus,1,2,2,4,7,2,5.656854249492381,5.385164807134504,0,0,0,0,c2,b4,g6,18613,w,1,8/8/6k1/8/1R6/8/2K5/8 w - - 0 1
3,2,2,5,2,7,thirteen,13,win_10_plus,1,1,2,5,2,3,5.0990195135927845,2.0,1,0,0,0,c2,b5,b7,18614,w,1,8/1k6/8/1R6/8/8/2K5/8 w - - 0 1
3,2,2,5,3,7,thirteen,13,win_10_plus,1,2,2,5,3,3,5.0,2.23606797749979,0,0,0,0,c2,b5,c7,18615,w,1,8/2k5/8/1R6/8/8/2K5/8 w - - 0 1
3,2,2,5,4,4,thirteen,13,win_10_plus,3,3,0,2,3,3,2.23606797749979,2.23606797749979,0,1,0,0,c2,b5,d4,18616,w,1,8/8/8/1R6/3k4/8/2K5/8 w - - 0 1
3,2,2,5,4,5,thirteen,13,win_10_plus,3,3,0,3,2,3,3.1622776601683795,2.0,1,0,0,0,c2,b5,d5,18617,w,1,8/8/8/1R1k4/8/8/2K5/8 w - - 0 1
3,2,2,5,4,6,thirteen,13,win_10_plus,2,3,1,4,3,3,4.123105625617661,2.23606797749979,0,0,0,0,c2,b5,d6,18618,w,1,8/8/3k4/1R6/8/8/2K5/8 w - - 0 1
3,2,2,5,4,7,thirteen,13,win_10_plus,1,3,2,5,4,3,5.0990195135927845,2.8284271247461903,0,0,0,0,c2,b5,d7,18619,w,1,8/3k4/8/1R6/8/8/2K5/8 w - - 0 1
3,2,2,5,5,3,thirteen,13,win_10_plus,2,3,1,2,5,3,2.23606797749979,3.605551275463989,0,1,0,0,c2,b5,e3,18620,w,1,8/8/8/1R6/8/4k3/2K5/8 w - - 0 1
3,2,2,5,5,4,thirteen,13,win_10_plus,3,3,0,2,4,3,2.8284271247461903,3.1622776601683795,0,1,0,0,c2,b5,e4,18621,w,1,8/8/8/1R6/4k3/8/2K5/8 w - - 0 1
3,2,2,5,5,5,thirteen,13,win_10_plus,3,3,0,3,3,3,3.605551275463989,3.0,1,0,0,0,c2,b5,e5,18622,w,1,8/8/8/1R2k3/8/8/2K5/8 w - - 0 1
3,2,2,6,5,6,thirteen,13,win_10_plus,2,3,1,4,3,4,4.47213595499958,3.0,1,0,0,0,c2,b6,e6,18623,w,1,8/8/1R2k3/8/8/8/2K5/8 w - - 0 1
3,2,2,6,6,6,thirteen,13,win_10_plus,2,2,1,4,4,4,5.0,4.0,1,0,0,0,c2,b6,f6,18624,w,1,8/8/1R3k2/8/8/8/2K5/8 w - - 0 1
3,2,2,6,7,4,thirteen,13,win_10_plus,1,3,2,4,7,4,4.47213595499958,5.385164807134504,0,0,0,0,c2,b6,g4,18625,w,1,8/8/1R6/8/6k1/8/2K5/8 w - - 0 1
3,2,2,6,7,5,thirteen,13,win_10_plus,1,3,2,4,6,4,5.0,5.0990195135927845,0,0,0,0,c2,b6,g5,18626,w,1,8/8/1R6/6k1/8/8/2K5/8 w - - 0 1
3,2,2,6,7,6,thirteen,13,win_10_plus,1,2,2,4,5,4,5.656854249492381,5.0,1,0,0,0,c2,b6,g6,18627,w,1,8/8/1R4k1/8/8/8/2K5/8 w - - 0 1
3,2,2,6,8,4,thirteen,13,win_10_plus,0,3,3,5,8,4,5.385164807134504,6.324555320336759,0,0,1,0,c2,b6,h4,18628,w,1,8/8/1R6/8/7k/8/2K5/8 w - - 0 1
3,2,2,6,8,5,thirteen,13,win_10_plus,0,3,3,5,7,4,5.830951894845301,6.082762530298219,0,0,1,0,c2,b6,h5,18629,w,1,8/8/1R6/7k/8/8/2K5/8 w - - 0 1
3,2,2,6,8,6,thirteen,13,win_10_plus,0,2,3,5,6,4,6.4031242374328485,6.0,1,0,1,0,c2,b6,h6,18630,w,1,8/8/1R5k/8/8/8/2K5/8 w - - 0 1
3,2,2,7,6,6,thirteen,13,win_10_plus,2,2,1,4,5,5,5.0,4.123105625617661,0,0,0,0,c2,b7,f6,18631,w,1,8/1R6/5k2/8/8/8/2K5/8 w - - 0 1
3,2,2,7,6,7,thirteen,13,win_10_plus,1,2,2,5,4,5,5.830951894845301,4.0,1,0,0,0,c2,b7,f7,18632,w,1,8/1R3k2/8/8/8/8/2K5/8 w - - 0 1
3,2,2,7,7,4,thirteen,13,win_10_plus,1,3,2,4,8,5,4.47213595499958,5.830951894845301,0,0,0,0,c2,b7,g4,18633,w,1,8/1R6/8/8/6k1/8/2K5/8 w - - 0 1
3,2,2,7,7,5,thirteen,13,win_10_plus,1,3,2,4,7,5,5.0,5.385164807134504,0,0,0,0,c2,b7,g5,18634,w,1,8/1R6/8/6k1/8/8/2K5/8 w - - 0 1
3,2,2,7,7,6,thirteen,13,win_10_plus,1,2,2,4,6,5,5.656854249492381,5.0990195135927845,0,0,0,0,c2,b7,g6,18635,w,1,8/1R6/6k1/8/8/8/2K5/8 w - - 0 1
3,2,2,7,7,7,thirteen,13,win_10_plus,1,1,2,5,5,5,6.4031242374328485,5.0,1,0,0,0,c2,b7,g7,18636,w,1,8/1R4k1/8/8/8/8/2K5/8 w - - 0 1
3,2,2,7,8,4,thirteen,13,win_10_plus,0,3,3,5,9,5,5.385164807134504,6.708203932499369,0,0,1,0,c2,b7,h4,18637,w,1,8/1R6/8/8/7k/8/2K5/8 w - - 0 1
3,2,2,7,8,5,thirteen,13,win_10_plus,0,3,3,5,8,5,5.830951894845301,6.324555320336759,0,0,1,0,c2,b7,h5,18638,w,1,8/1R6/8/7k/8/8/2K5/8 w - - 0 1
3,2,2,7,8,6,thirteen,13,win_10_plus,0,2,3,5,7,5,6.4031242374328485,6.082762530298219,0,0,1,0,c2,b7,h6,18639,w,1,8/1R6/7k/8/8/8/2K5/8 w - - 0 1
3,2,2,7,8,7,thirteen,13,win_10_plus,0,1,3,5,6,5,7.0710678118654755,6.0,1,0,1,0,c2,b7,h7,18640,w,1,8/1R5k/8/8/8/8/2K5/8 w - - 0 1
3,2,2,8,3,4,thirteen,13,win_10_plus,2,3,1,2,5,6,2.0,4.123105625617661,0,1,0,0,c2,b8,c4,18641,w,1,1R6/8/8/8/2k5/8/2K5/8 w - - 0 1
3,2,2,8,3,5,thirteen,13,win_10_plus,2,3,1,3,4,6,3.0,3.1622776601683795,0,0,0,0,c2,b8,c5,18642,w,1,1R6/8/8/2k5/8/8/2K5/8 w - - 0 1
3,2,2,8,5,4,thirteen,13,win_10_plus,3,3,0,2,7,6,2.8284271247461903,5.0,0,1,0,0,c2,b8,e4,18643,w,1,1R6/8/8/8/4k3/8/2K5/8 w - - 0 1
3,2,2,8,5,6,thirteen,13,win_10_plus,2,3,1,4,5,6,4.47213595499958,3.605551275463989,0,0,0,0,c2,b8,e6,18644,w,1,1R6/8/4k3/8/8/8/2K5/8 w - - 0 1
3,2,2,8,5,7,thirteen,13,win_10_plus,1,3,2,5,4,6,5.385164807134504,3.1622776601683795,0,0,0,0,c2,b8,e7,18645,w,1,1R6/4k3/8/8/8/8/2K5/8 w - - 0 1
3,2,2,8,5,8,thirteen,13,win_10_plus,0,3,3,6,3,6,6.324555320336759,3.0,1,0,1,0,c2,b8,e8,18646,w,1,1R2k3/8/8/8/8/8/2K5/8 w - - 0 1
3,2,2,8,6,6,thirteen,13,win_10_plus,2,2,1,4,6,6,5.0,4.47213595499958,0,0,0,0,c2,b8,f6,18647,w,1,1R6/8/5k2/8/8/8/2K5/8 w - - 0 1
3,2,2,8,6,7,thirteen,13,win_10_plus,1,2,2,5,5,6,5.830951894845301,4.123105625617661,0,0,0,0,c2,b8,f7,18648,w,1,1R6/5k2/8/8/8/8/2K5/8 w - - 0 1
3,2,2,8,6,8,thirteen,13,win_10_plus,0,2,3,6,4,6,6.708203932499369,4.0,1,0,1,0,c2,b8,f8,18649,w,1,1R3k2/8/8/8/8/8/2K5/8 w - - 0 1
3,2,2,8,7,4,thirteen,13,win_10_plus,1,3,2,4,9,6,4.47213595499958,6.4031242374328485,0,0,0,0,c2,b8,g4,18650,w,1,1R6/8/8/8/6k1/8/2K5/8 w - - 0 1
3,2,2,8,7,5,thirteen,13,win_10_plus,1,3,2,4,8,6,5.0,5.830951894845301,0,0,0,0,c2,b8,g5,18651,w,1,1R6/8/8/6k1/8/8/2K5/8 w - - 0 1
3,2,2,8,7,6,thirteen,13,win_10_plus,1,2,2,4,7,6,5.656854249492381,5.385164807134504,0,0,0,0,c2,b8,g6,18652,w,1,1R6/8/6k1/8/8/8/2K5/8 w - - 0 1
3,2,2,8,7,7,thirteen,13,win_10_plus,1,1,2,5,6,6,6.4031242374328485,5.0990195135927845,0,0,0,0,c2,b8,g7,18653,w,1,1R6/6k1/8/8/8/8/2K5/8 w - - 0 1
3,2,2,8,7,8,thirteen,13,win_10_plus,0,1,3,6,5,6,7.211102550927978,5.0,1,0,1,0,c2,b8,g8,18654,w,1,1R4k1/8/8/8/8/8/2K5/8 w - - 0 1
3,2,3,1,3,4,thirteen,13,win_10_plus,2,3,1,2,3,1,2.0,3.0,1,1,0,0,c2,c1,c4,18655,w,1,8/8/8/8/2k5/8/2K5/2R5 w - - 0 1
3,2,3,1,3,5,thirteen,13,win_10_plus,2,3,1,3,4,1,3.0,4.0,1,0,0,0,c2,c1,c5,18656,w,1,8/8/8/2k5/8/8/2K5/2R5 w - - 0 1
3,2,3,1,3,6,thirteen,13,win_10_plus,2,2,1,4,5,1,4.0,5.0,1,0,0,0,c2,c1,c6,18657,w,1,8/8/2k5/8/8/8/2K5/2R5 w - - 0 1
3,2,3,1,3,7,thirteen,13,win_10_plus,1,2,2,5,6,1,5.0,6.0,1,0,0,0,c2,c1,c7,18658,w,1,8/2k5/8/8/8/8/2K5/2R5 w - - 0 1
3,2,3,1,3,8,thirteen,13,win_10_plus,0,2,3,6,7,1,6.0,7.0,1,0,1,0,c2,c1,c8,18659,w,1,2k5/8/8/8/8/8/2K5/2R5 w - - 0 1
3,2,3,1,4,6,thirteen,13,win_10_plus,2,3,1,4,6,1,4.123105625617661,5.0990195135927845,0,0,0,0,c2,c1,d6,18660,w,1,8/8/3k4/8/8/8/2K5/2R5 w - - 0 1
3,2,3,1,4,7,thirteen,13,win_10_plus,1,3,2,5,7,1,5.0990195135927845,6.082762530298219,0,0,0,0,c2,c1,d7,18661,w,1,8/3k4/8/8/8/8/2K5/2R5 w - - 0 1
3,2,3,1,4,8,thirteen,13,win_10_plus,0,3,3,6,8,1,6.082762530298219,7.0710678118654755,0,0,1,0,c2,c1,d8,18662,w,1,3k4/8/8/8/8/8/2K5/2R5 w - - 0 1
3,2,3,1,5,6,thirteen,13,win_10_plus,2,3,1,4,7,1,4.47213595499958,5.385164807134504,0,0,0,0,c2,c1,e6,18663,w,1,8/8/4k3/8/8/8/2K5/2R5 w - - 0 1
3,2,3,1,5,7,thirteen,13,win_10_plus,1,3,2,5,8,1,5.385164807134504,6.324555320336759,0,0,0,0,c2,c1,e7,18664,w,1,8/4k3/8/8/8/8/2K5/2R5 w - - 0 1
3,2,3,1,5,8,thirteen,13,win_10_plus,0,3,3,6,9,1,6.324555320336759,7.280109889280518,0,0,1,0,c2,c1,e8,18665,w,1,4k3/8/8/8/8/8/2K5/2R5 w - - 0 1
3,2,3,1,6,6,thirteen,13,win_10_plus,2,2,1,4,8,1,5.0,5.830951894845301,0,0,0,0,c2,c1,f6,18666,w,1,8/8/5k2/8/8/8/2K5/2R5 w - - 0 1
3,2,3,1,6,7,thirteen,13,win_10_plus,1,2,2,5,9,1,5.830951894845301,6.708203932499369,0,0,0,0,c2,c1,f7,18667,w,1,8/5k2/8/8/8/8/2K5/2R5 w - - 0 1
3,2,3,1,6,8,thirteen,13,win_10_plus,0,2,3,6,10,1,6.708203932499369,7.615773105863909,0,0,1,0,c2,c1,f8,18668,w,1,5k2/8/8/8/8/8/2K5/2R5 w - - 0 1
3,2,3,1,7,3,thirteen,13,win_10_plus,1,2,2,4,6,1,4.123105625617661,4.47213595499958,0,0,0,0,c2,c1,g3,18669,w,1,8/8/8/8/8/6k1/2K5/2R5 w - - 0 1
3,2,3,1,7,4,thirteen,13,win_10_plus,1,3,2,4,7,1,4.47213595499958,5.0,0,0,0,0,c2,c1,g4,18670,w,1,8/8/8/8/6k1/8/2K5/2R5 w - - 0 1
3,2,3,1,7,5,thirteen,13,win_10_plus,1,3,2,4,8,1,5.0,5.656854249492381,0,0,0,0,c2,c1,g5,18671,w,1,8/8/8/6k1/8/8/2K5/2R5 w - - 0 1
3,2,3,1,7,6,thirteen,13,win_10_plus,1,2,2,4,9,1,5.656854249492381,6.4031242374328485,0,0,0,0,c2,c1,g6,18672,w,1,8/8/6k1/8/8/8/2K5/2R5 w - - 0 1
3,2,3,1,7,7,thirteen,13,win_10_plus,1,1,2,5,10,1,6.4031242374328485,7.211102550927978,0,0,0,0,c2,c1,g7,18673,w,1,8/6k1/8/8/8/8/2K5/2R5 w - - 0 1
3,2,3,1,7,8,thirteen,13,win_10_plus,0,1,3,6,11,1,7.211102550927978,8.06225774829855,0,0,1,0,c2,c1,g8,18674,w,1,6k1/8/8/8/8/8/2K5/2R5 w - - 0 1
3,2,3,3,3,7,thirteen,13,win_10_plus,1,2,2,5,4,1,5.0,4.0,1,0,0,0,c2,c3,c7,18675,w,1,8/2k5/8/8/8/2R5/2K5/8 w - - 0 1
3,2,3,3,3,8,thirteen,13,win_10_plus,0,2,3,6,5,1,6.0,5.0,1,0,1,0,c2,c3,c8,18676,w,1,2k5/8/8/8/8/2R5/2K5/8 w - - 0 1
3,2,3,3,4,7,thirteen,13,win_10_plus,1,3,2,5,5,1,5.0990195135927845,4.123105625617661,0,0,0,0,c2,c3,d7,18677,w,1,8/3k4/8/8/8/2R5/2K5/8 w - - 0 1
3,2,3,3,4,8,thirteen,13,win_10_plus,0,3,3,6,6,1,6.082762530298219,5.0990195135927845,0,0,1,0,c2,c3,d8,18678,w,1,3k4/8/8/8/8/2R5/2K5/8 w - - 0 1
3,2,3,3,5,7,thirteen,13,win_10_plus,1,3,2,5,6,1,5.385164807134504,4.47213595499958,0,0,0,0,c2,c3,e7,18679,w,1,8/4k3/8/8/8/2R5/2K5/8 w - - 0 1
3,2,3,3,5,8,thirteen,13,win_10_plus,0,3,3,6,7,1,6.324555320336759,5.385164807134504,0,0,1,0,c2,c3,e8,18680,w,1,4k3/8/8/8/8/2R5/2K5/8 w - - 0 1
3,2,3,3,6,7,thirteen,13,win_10_plus,1,2,2,5,7,1,5.830951894845301,5.0,0,0,0,0,c2,c3,f7,18681,w,1,8/5k2/8/8/8/2R5/2K5/8 w - - 0 1
3,2,3,3,6,8,thirteen,13,win_10_plus,0,2,3,6,8,1,6.708203932499369,5.830951894845301,0,0,1,0,c2,c3,f8,18682,w,1,5k2/8/8/8/8/2R5/2K5/8 w - - 0 1
3,2,3,3,7,4,thirteen,13,win_10_plus,1,3,2,4,5,1,4.47213595499958,4.123105625617661,0,0,0,0,c2,c3,g4,18683,w,1,8/8/8/8/6k1/2R5/2K5/8 w - - 0 1
3,2,3,3,7,5,thirteen,13,win_10_plus,1,3,2,4,6,1,5.0,4.47213595499958,0,0,0,0,c2,c3,g5,18684,w,1,8/8/8/6k1/8/2R5/2K5/8 w - - 0 1
3,2,3,3,7,6,thirteen,13,win_10_plus,1,2,2,4,7,1,5.656854249492381,5.0,0,0,0,0,c2,c3,g6,18685,w,1,8/8/6k1/8/8/2R5/2K5/8 w - - 0 1
3,2,3,3,7,7,thirteen,13,win_10_plus,1,1,2,5,8,1,6.4031242374328485,5.656854249492381,0,0,0,0,c2,c3,g7,18686,w,1,8/6k1/8/8/8/2R5/2K5/8 w - - 0 1
3,2,3,3,7,8,thirteen,13,win_10_plus,0,1,3,6,9,1,7.211102550927978,6.4031242374328485,0,0,1,0,c2,c3,g8,18687,w,1,6k1/8/8/8/8/2R5/2K5/8 w - - 0 1
3,2,3,3,8,4,thirteen,13,win_10_plus,0,3,3,5,6,1,5.385164807134504,5.0990195135927845,0,0,1,0,c2,c3,h4,18688,w,1,8/8/8/8/7k/2R5/2K5/8 w - - 0 1
3,2,3,3,8,5,thirteen,13,win_10_plus,0,3,3,5,7,1,5.830951894845301,5.385164807134504,0,0,1,0,c2,c3,h5,18689,w,1,8/8/8/7k/8/2R5/2K5/8 w - - 0 1
3,2,3,3,8,6,thirteen,13,win_10_plus,0,2,3,5,8,1,6.4031242374328485,5.830951894845301,0,0,1,0,c2,c3,h6,18690,w,1,8/8/7k/8/8/2R5/2K5/8 w - - 0 1
3,2,3,4,3,6,thirteen,13,win_10_plus,2,2,1,4,2,2,4.0,2.0,1,0,0,0,c2,c4,c6,18691,w,1,8/8/2k5/8/2R5/8/2K5/8 w - - 0 1
3,2,3,4,3,7,thirteen,13,win_10_plus,1,2,2,5,3,2,5.0,3.0,1,0,0,0,c2,c4,c7,18692,w,1,8/2k5/8/8/2R5/8/2K5/8 w - - 0 1
3,2,3,4,3,8,thirteen,13,win_10_plus,0,2,3,6,4,2,6.0,4.0,1,0,1,0,c2,c4,c8,18693,w,1,2k5/8/8/8/2R5/8/2K5/8 w - - 0 1
3,2,3,4,4,6,thirteen,13,win_10_plus,2,3,1,4,3,2,4.123105625617661,2.23606797749979,0,0,0,0,c2,c4,d6,18694,w,1,8/8/3k4/8/2R5/8/2K5/8 w - - 0 1
3,2,3,4,4,7,thirteen,13,win_10_plus,1,3,2,5,4,2,5.0990195135927845,3.1622776601683795,0,0,0,0,c2,c4,d7,18695,w,1,8/3k4/8/8/2R5/8/2K5/8 w - - 0 1
3,2,3,4,4,8,thirteen,13,win_10_plus,0,3,3,6,5,2,6.082762530298219,4.123105625617661,0,0,1,0,c2,c4,d8,18696,w,1,3k4/8/8/8/2R5/8/2K5/8 w - - 0 1
3,2,3,4,5,4,thirteen,13,win_10_plus,3,3,0,2,2,2,2.8284271247461903,2.0,1,1,0,0,c2,c4,e4,18697,w,1,8/8/8/8/2R1k3/8/2K5/8 w - - 0 1
3,2,3,4,5,5,thirteen,13,win_10_plus,3,3,0,3,3,2,3.605551275463989,2.23606797749979,0,0,0,0,c2,c4,e5,18698,w,1,8/8/8/4k3/2R5/8/2K5/8 w - - 0 1
3,2,3,4,5,6,thirteen,13,win_10_plus,2,3,1,4,4,2,4.47213595499958,2.8284271247461903,0,0,0,0,c2,c4,e6,18699,w,1,8/8/4k3/8/2R5/8/2K5/8 w - - 0 1
3,2,3,4,5,7,thirteen,13,win_10_plus,1,3,2,5,5,2,5.385164807134504,3.605551275463989,0,0,0,0,c2,c4,e7,18700,w,1,8/4k3/8/8/2R5/8/2K5/8 w - - 0 1
3,2,3,4,5,8,thirteen,13,win_10_plus,0,3,3,6,6,2,6.324555320336759,4.47213595499958,0,0,1,0,c2,c4,e8,18701,w,1,4k3/8/8/8/2R5/8/2K5/8 w - - 0 1
3,2,3,4,6,4,thirteen,13,win_10_plus,2,3,1,3,3,2,3.605551275463989,3.0,1,0,0,0,c2,c4,f4,18702,w,1,8/8/8/8/2R2k2/8/2K5/8 w - - 0 1
3,2,3,4,6,5,thirteen,13,win_10_plus,2,3,1,3,4,2,4.242640687119285,3.1622776601683795,0,0,0,0,c2,c4,f5,18703,w,1,8/8/8/5k2/2R5/8/2K5/8 w - - 0 1
3,2,3,4,6,6,thirteen,13,win_10_plus,2,2,1,4,5,2,5.0,3.605551275463989,0,0,0,0,c2,c4,f6,18704,w,1,8/8/5k2/8/2R5/8/2K5/8 w - - 0 1
3,2,3,4,6,7,thirteen,13,win_10_plus,1,2,2,5,6,2,5.830951894845301,4.242640687119285,0,0,0,0,c2,c4,f7,18705,w,1,8/5k2/8/8/2R5/8/2K5/8 w - - 0 1
3,2,3,4,6,8,thirteen,13,win_10_plus,0,2,3,6,7,2,6.708203932499369,5.0,0,0,1,0,c2,c4,f8,18706,w,1,5k2/8/8/8/2R5/8/2K5/8 w - - 0 1
3,2,3,4,7,4,thirteen,13,win_10_plus,1,3,2,4,4,2,4.47213595499958,4.0,1,0,0,0,c2,c4,g4,18707,w,1,8/8/8/8/2R3k1/8/2K5/8 w - - 0 1
